"time [h]"	"axial strain[%]"	"radial strain[%]"	"diff. stress[MPa]"	"eff. mean stress[MPa]"	"mean u[MPa]"
50.36	1.79	-1.51	8.35	9.23	7.05
50.36	1.79	-1.51	8.34	9.22	7.06
50.37	1.79	-1.51	8.35	9.22	7.06
50.37	1.79	-1.51	8.35	9.22	7.06
50.38	1.79	-1.51	8.34	9.24	7.05
50.38	1.79	-1.51	8.34	9.27	7.01
50.39	1.79	-1.51	8.35	9.31	6.97
50.39	1.79	-1.51	8.33	9.34	6.94
50.40	1.79	-1.51	8.34	9.36	6.92
50.41	1.79	-1.51	8.34	9.35	6.93
50.41	1.79	-1.51	8.33	9.33	6.94
50.42	1.79	-1.51	8.35	9.33	6.96
50.42	1.79	-1.51	8.35	9.31	6.97
50.43	1.79	-1.51	8.35	9.30	6.98
50.43	1.79	-1.51	8.35	9.30	6.98
50.44	1.79	-1.51	8.35	9.29	7.00
50.44	1.79	-1.51	8.34	9.27	7.01
50.45	1.79	-1.51	8.35	9.26	7.02
50.46	1.79	-1.51	8.35	9.25	7.03
50.46	1.79	-1.51	8.34	9.25	7.03
50.47	1.79	-1.51	8.35	9.26	7.03
50.47	1.79	-1.51	8.35	9.25	7.03
50.48	1.79	-1.51	8.35	9.24	7.04
50.48	1.79	-1.51	8.35	9.24	7.04
50.49	1.79	-1.51	8.35	9.24	7.04
50.49	1.79	-1.51	8.35	9.25	7.04
50.50	1.79	-1.51	8.35	9.25	7.03
50.51	1.79	-1.51	8.35	9.26	7.02
50.51	1.79	-1.51	8.34	9.26	7.02
50.52	1.79	-1.51	8.35	9.26	7.02
50.52	1.79	-1.51	8.35	9.27	7.01
50.53	1.79	-1.51	8.35	9.29	7.00
50.53	1.79	-1.51	8.35	9.31	6.98
50.54	1.79	-1.51	8.35	9.33	6.95
50.54	1.79	-1.51	8.35	9.33	6.96
50.55	1.79	-1.51	8.34	9.31	6.97
50.56	1.79	-1.51	8.34	9.31	6.97
50.56	1.79	-1.51	8.34	9.30	6.98
50.57	1.79	-1.51	8.35	9.29	6.99
50.57	1.79	-1.51	8.35	9.28	7.00
50.58	1.79	-1.51	8.35	9.27	7.01
50.58	1.79	-1.51	8.35	9.26	7.02
50.59	1.79	-1.51	8.35	9.26	7.03
50.59	1.79	-1.51	8.35	9.25	7.04
50.60	1.80	-1.51	8.35	9.24	7.04
50.61	1.80	-1.51	8.35	9.24	7.04
50.61	1.80	-1.51	8.35	9.24	7.05
50.62	1.80	-1.51	8.35	9.23	7.05
50.62	1.80	-1.51	8.35	9.23	7.06
50.63	1.80	-1.51	8.35	9.23	7.06
50.63	1.80	-1.51	8.36	9.22	7.06
50.64	1.80	-1.51	8.35	9.22	7.06
50.64	1.80	-1.51	8.35	9.22	7.07
50.65	1.80	-1.51	8.35	9.22	7.06
50.66	1.80	-1.51	8.35	9.23	7.06
50.66	1.80	-1.51	8.34	9.24	7.04
50.67	1.80	-1.51	8.35	9.26	7.02
50.67	1.80	-1.51	8.35	9.28	7.00
50.68	1.80	-1.51	8.35	9.30	6.98
50.68	1.80	-1.51	8.35	9.31	6.97
50.69	1.80	-1.51	8.35	9.32	6.96
50.69	1.80	-1.51	8.35	9.32	6.97
50.70	1.80	-1.51	8.35	9.31	6.98
50.71	1.80	-1.51	8.35	9.29	6.99
50.71	1.80	-1.51	8.35	9.29	6.99
50.72	1.80	-1.51	8.35	9.29	6.99
50.72	1.80	-1.51	8.34	9.30	6.98
50.73	1.80	-1.51	8.35	9.32	6.97
50.73	1.80	-1.51	8.35	9.32	6.97
50.74	1.80	-1.52	8.35	9.31	6.97
50.74	1.80	-1.52	8.35	9.31	6.98
50.75	1.80	-1.52	8.35	9.31	6.98
50.76	1.80	-1.52	8.35	9.31	6.98
50.76	1.80	-1.52	8.35	9.31	6.98
50.77	1.80	-1.52	8.35	9.30	6.98
50.77	1.80	-1.52	8.35	9.30	6.99
50.78	1.80	-1.52	8.35	9.30	6.99
50.78	1.80	-1.52	8.35	9.30	6.98
50.79	1.80	-1.52	8.36	9.31	6.98
50.79	1.80	-1.52	8.35	9.30	6.98
50.80	1.80	-1.52	8.35	9.30	6.99
50.81	1.80	-1.52	8.36	9.30	6.99
50.81	1.80	-1.52	8.36	9.29	6.99
50.82	1.80	-1.52	8.35	9.29	6.99
50.82	1.80	-1.52	8.35	9.29	6.99
50.83	1.80	-1.52	8.35	9.29	6.99
50.83	1.80	-1.52	8.36	9.29	7.00
50.84	1.80	-1.52	8.36	9.29	7.00
50.84	1.80	-1.52	8.34	9.29	7.00
50.85	1.80	-1.52	8.35	9.29	7.00
50.86	1.80	-1.52	8.35	9.29	6.99
50.86	1.80	-1.52	8.36	9.30	6.99
50.87	1.80	-1.52	8.35	9.30	6.98
50.87	1.80	-1.52	8.35	9.30	6.98
50.88	1.80	-1.52	8.35	9.30	6.98
50.88	1.81	-1.52	8.35	9.30	6.98
50.89	1.81	-1.52	8.36	9.31	6.98
50.89	1.81	-1.52	8.36	9.31	6.98
50.90	1.81	-1.52	8.36	9.31	6.98
50.91	1.81	-1.52	8.36	9.30	6.98
50.91	1.81	-1.52	8.35	9.29	6.99
50.92	1.81	-1.52	8.35	9.29	7.00
50.92	1.81	-1.52	8.36	9.28	7.00
50.93	1.81	-1.52	8.34	9.27	7.01
50.93	1.81	-1.52	8.36	9.27	7.02
50.94	1.81	-1.52	8.36	9.27	7.02
50.94	1.81	-1.52	8.36	9.26	7.02
50.95	1.81	-1.52	8.36	9.26	7.03
50.96	1.81	-1.52	8.35	9.25	7.03
50.96	1.81	-1.52	8.36	9.25	7.03
50.97	1.81	-1.52	8.35	9.25	7.03
50.97	1.81	-1.52	8.36	9.25	7.03
50.98	1.81	-1.52	8.36	9.25	7.03
50.98	1.81	-1.52	8.36	9.26	7.03
50.99	1.81	-1.52	8.36	9.26	7.02
50.99	1.81	-1.52	8.36	9.27	7.01
51.00	1.81	-1.52	8.36	9.29	6.99
51.01	1.81	-1.52	8.36	9.31	6.97
51.01	1.81	-1.52	8.35	9.32	6.96
51.02	1.81	-1.52	8.35	9.33	6.95
51.02	1.81	-1.52	8.36	9.34	6.95
51.03	1.81	-1.52	8.35	9.34	6.95
51.03	1.81	-1.52	8.36	9.35	6.93
51.04	1.81	-1.52	8.33	9.35	6.93
51.04	1.81	-1.52	8.35	9.36	6.92
51.05	1.81	-1.52	8.35	9.36	6.92
51.06	1.81	-1.52	8.35	9.35	6.93
51.06	1.81	-1.52	8.36	9.34	6.95
51.07	1.81	-1.52	8.35	9.33	6.95
51.07	1.81	-1.52	8.36	9.33	6.96
51.08	1.81	-1.52	8.36	9.33	6.95
51.08	1.81	-1.52	8.36	9.33	6.95
51.09	1.81	-1.52	8.34	9.33	6.95
51.09	1.81	-1.52	8.36	9.34	6.95
51.10	1.81	-1.52	8.37	9.34	6.95
51.11	1.81	-1.52	8.36	9.34	6.95
51.11	1.81	-1.52	8.36	9.33	6.95
51.12	1.81	-1.52	8.37	9.33	6.96
51.12	1.81	-1.52	8.37	9.32	6.97
51.13	1.81	-1.52	8.36	9.31	6.97
51.13	1.81	-1.52	8.36	9.31	6.98
51.14	1.81	-1.53	8.36	9.30	6.99
51.14	1.81	-1.53	8.37	9.30	6.99
51.15	1.81	-1.53	8.37	9.29	6.99
51.16	1.81	-1.53	8.36	9.29	6.99
51.16	1.81	-1.53	8.36	9.30	6.99
51.17	1.82	-1.53	8.36	9.30	6.99
51.17	1.82	-1.53	8.36	9.30	6.98
51.18	1.82	-1.53	8.36	9.31	6.98
51.18	1.82	-1.53	8.36	9.30	6.99
51.19	1.82	-1.53	8.36	9.30	6.98
51.19	1.82	-1.53	8.36	9.30	6.98
51.20	1.82	-1.53	8.36	9.31	6.98
51.21	1.82	-1.53	8.36	9.31	6.98
51.21	1.82	-1.53	8.37	9.31	6.98
51.22	1.82	-1.53	8.36	9.31	6.97
51.22	1.82	-1.53	8.36	9.31	6.98
51.23	1.82	-1.53	8.36	9.31	6.98
51.23	1.82	-1.53	8.36	9.32	6.97
51.24	1.82	-1.53	8.36	9.33	6.96
51.24	1.82	-1.53	8.36	9.35	6.94
51.25	1.82	-1.53	8.37	9.35	6.94
51.26	1.82	-1.53	8.37	9.35	6.94
51.26	1.82	-1.53	8.35	9.34	6.95
51.27	1.82	-1.53	8.37	9.33	6.96
51.27	1.82	-1.53	8.35	9.31	6.97
51.28	1.82	-1.53	8.37	9.31	6.98
51.28	1.82	-1.53	8.35	9.30	6.99
51.29	1.82	-1.53	8.37	9.31	6.98
51.29	1.82	-1.53	8.36	9.32	6.97
51.30	1.82	-1.53	8.36	9.32	6.97
51.31	1.82	-1.53	8.36	9.32	6.97
51.31	1.82	-1.53	8.37	9.32	6.97
51.32	1.82	-1.53	8.35	9.30	6.98
51.32	1.82	-1.53	8.36	9.30	6.99
51.33	1.82	-1.53	8.37	9.29	7.00
51.33	1.82	-1.53	8.37	9.28	7.01
51.34	1.82	-1.53	8.37	9.28	7.01
51.34	1.82	-1.53	8.37	9.28	7.01
51.35	1.82	-1.53	8.36	9.27	7.02
51.36	1.82	-1.53	8.37	9.27	7.02
51.36	1.82	-1.53	8.36	9.27	7.01
51.37	1.82	-1.53	8.37	9.28	7.01
51.37	1.82	-1.53	8.36	9.28	7.01
51.38	1.82	-1.53	8.36	9.28	7.00
51.38	1.82	-1.53	8.36	9.28	7.00
51.39	1.82	-1.53	8.36	9.28	7.01
51.39	1.82	-1.53	8.36	9.27	7.01
51.40	1.82	-1.53	8.36	9.27	7.02
51.41	1.82	-1.53	8.36	9.26	7.02
51.41	1.82	-1.53	8.37	9.26	7.03
51.42	1.82	-1.53	8.36	9.26	7.02
51.42	1.82	-1.53	8.37	9.27	7.02
51.43	1.82	-1.53	8.36	9.28	7.00
51.43	1.82	-1.53	8.37	9.30	6.99
51.44	1.82	-1.53	8.37	9.32	6.97
51.44	1.83	-1.53	8.36	9.33	6.96
51.45	1.83	-1.53	8.36	9.34	6.95
51.46	1.83	-1.53	8.37	9.35	6.94
51.46	1.83	-1.53	8.36	9.34	6.95
51.47	1.83	-1.53	8.37	9.34	6.95
51.47	1.83	-1.53	8.37	9.33	6.96
51.48	1.83	-1.53	8.36	9.34	6.95
51.48	1.83	-1.53	8.37	9.35	6.94
51.49	1.83	-1.53	8.37	9.36	6.93
51.49	1.83	-1.53	8.36	9.37	6.92
51.50	1.83	-1.53	8.36	9.36	6.93
51.51	1.83	-1.53	8.37	9.35	6.94
51.51	1.83	-1.53	8.37	9.34	6.95
51.52	1.83	-1.53	8.37	9.34	6.96
51.52	1.83	-1.53	8.37	9.33	6.96
51.53	1.83	-1.53	8.36	9.33	6.96
51.53	1.83	-1.53	8.37	9.33	6.96
51.54	1.83	-1.53	8.37	9.33	6.96
51.54	1.83	-1.54	8.36	9.33	6.96
51.55	1.83	-1.54	8.37	9.33	6.96
51.56	1.83	-1.54	8.36	9.33	6.96
51.56	1.83	-1.54	8.37	9.33	6.96
51.57	1.83	-1.54	8.36	9.32	6.97
51.57	1.83	-1.54	8.37	9.32	6.97
51.58	1.83	-1.54	8.37	9.32	6.98
51.58	1.83	-1.54	8.36	9.32	6.97
51.59	1.83	-1.54	8.37	9.32	6.97
51.59	1.83	-1.54	8.36	9.32	6.97
51.60	1.83	-1.54	8.35	9.32	6.97
51.61	1.83	-1.54	8.36	9.31	6.97
51.61	1.83	-1.54	8.37	9.32	6.97
51.62	1.83	-1.54	8.37	9.31	6.98
51.62	1.83	-1.54	8.37	9.31	6.98
51.63	1.83	-1.54	8.37	9.31	6.98
51.63	1.83	-1.54	8.36	9.31	6.98
51.64	1.83	-1.54	8.37	9.31	6.98
51.64	1.83	-1.54	8.37	9.31	6.98
51.65	1.83	-1.54	8.36	9.31	6.98
51.66	1.83	-1.54	8.37	9.32	6.97
51.66	1.83	-1.54	8.37	9.32	6.97
51.67	1.83	-1.54	8.38	9.31	6.98
51.67	1.83	-1.54	8.38	9.31	6.98
51.68	1.83	-1.54	8.37	9.31	6.98
51.68	1.83	-1.54	8.36	9.31	6.98
51.69	1.83	-1.54	8.37	9.31	6.98
51.69	1.83	-1.54	8.37	9.31	6.98
51.70	1.83	-1.54	8.38	9.31	6.98
51.71	1.83	-1.54	8.37	9.32	6.97
51.71	1.83	-1.54	8.37	9.34	6.95
51.72	1.83	-1.54	8.36	9.36	6.93
51.72	1.83	-1.54	8.37	9.36	6.93
51.73	1.84	-1.54	8.37	9.37	6.92
51.73	1.84	-1.54	8.36	9.35	6.93
51.74	1.84	-1.54	8.37	9.34	6.95
51.74	1.84	-1.54	8.38	9.35	6.94
51.75	1.84	-1.54	8.36	9.35	6.94
51.76	1.84	-1.54	8.38	9.34	6.95
51.76	1.84	-1.54	8.36	9.33	6.96
51.77	1.84	-1.54	8.38	9.32	6.97
51.77	1.84	-1.54	8.37	9.32	6.97
51.78	1.84	-1.54	8.37	9.31	6.98
51.78	1.84	-1.54	8.37	9.30	6.98
51.79	1.84	-1.54	8.37	9.30	6.99
51.79	1.84	-1.54	8.36	9.29	7.00
51.80	1.84	-1.54	8.35	9.28	7.01
51.81	1.84	-1.54	8.37	9.28	7.01
51.81	1.84	-1.54	8.37	9.27	7.02
51.82	1.84	-1.54	8.38	9.27	7.02
51.82	1.84	-1.54	8.38	9.28	7.02
51.83	1.84	-1.54	8.37	9.28	7.01
51.83	1.84	-1.54	8.37	9.29	7.00
51.84	1.84	-1.54	8.37	9.29	7.00
51.84	1.84	-1.54	8.37	9.29	7.00
51.85	1.84	-1.54	8.36	9.29	6.99
51.86	1.84	-1.54	8.37	9.29	7.00
51.86	1.84	-1.54	8.38	9.29	7.00
51.87	1.84	-1.54	8.37	9.28	7.01
51.87	1.84	-1.54	8.37	9.28	7.01
51.88	1.84	-1.54	8.37	9.28	7.01
51.88	1.84	-1.54	8.38	9.28	7.02
51.89	1.84	-1.54	8.36	9.27	7.02
51.89	1.84	-1.54	8.37	9.27	7.02
51.90	1.84	-1.54	8.38	9.27	7.02
51.91	1.84	-1.54	8.37	9.28	7.01
51.91	1.84	-1.54	8.37	9.29	7.00
51.92	1.84	-1.54	8.36	9.31	6.98
51.92	1.84	-1.54	8.37	9.31	6.98
51.93	1.84	-1.54	8.37	9.32	6.97
51.93	1.84	-1.54	8.37	9.33	6.96
51.94	1.84	-1.54	8.37	9.33	6.96
51.94	1.84	-1.54	8.37	9.33	6.96
51.95	1.84	-1.55	8.36	9.33	6.96
51.96	1.84	-1.55	8.38	9.34	6.95
51.96	1.84	-1.55	8.37	9.34	6.95
51.97	1.84	-1.55	8.37	9.34	6.95
51.97	1.84	-1.55	8.37	9.33	6.96
51.98	1.84	-1.55	8.36	9.33	6.96
51.98	1.84	-1.55	8.37	9.32	6.97
51.99	1.84	-1.55	8.36	9.31	6.97
51.99	1.84	-1.55	8.38	9.31	6.98
52.00	1.84	-1.55	8.37	9.31	6.98
52.01	1.84	-1.55	8.38	9.31	6.98
52.01	1.85	-1.55	8.37	9.32	6.97
52.02	1.85	-1.55	8.38	9.34	6.95
52.02	1.85	-1.55	8.37	9.35	6.94
52.03	1.85	-1.55	8.38	9.36	6.93
52.03	1.85	-1.55	8.37	9.36	6.93
52.04	1.85	-1.55	8.39	9.36	6.94
52.04	1.85	-1.55	8.37	9.34	6.95
52.05	1.85	-1.55	8.38	9.33	6.96
52.06	1.85	-1.55	8.38	9.33	6.96
52.06	1.85	-1.55	8.37	9.33	6.96
52.07	1.85	-1.55	8.38	9.34	6.96
52.07	1.85	-1.55	8.37	9.34	6.95
52.08	1.85	-1.55	8.37	9.35	6.94
52.08	1.85	-1.55	8.37	9.35	6.94
52.09	1.85	-1.55	8.36	9.35	6.94
52.09	1.85	-1.55	8.37	9.35	6.94
52.10	1.85	-1.55	8.38	9.36	6.94
52.11	1.85	-1.55	8.38	9.35	6.94
52.11	1.85	-1.55	8.37	9.35	6.94
52.12	1.85	-1.55	8.37	9.35	6.94
52.12	1.85	-1.55	8.37	9.35	6.94
52.13	1.85	-1.55	8.36	9.34	6.95
52.13	1.85	-1.55	8.37	9.34	6.95
52.14	1.85	-1.55	8.38	9.34	6.96
52.14	1.85	-1.55	8.37	9.33	6.96
52.15	1.85	-1.55	8.38	9.34	6.95
52.16	1.85	-1.55	8.38	9.34	6.95
52.16	1.85	-1.55	8.37	9.34	6.95
52.17	1.85	-1.55	8.37	9.34	6.96
52.17	1.85	-1.55	8.38	9.34	6.96
52.18	1.85	-1.55	8.37	9.34	6.96
52.18	1.85	-1.55	8.37	9.33	6.96
52.19	1.85	-1.55	8.38	9.33	6.96
52.19	1.85	-1.55	8.38	9.33	6.96
52.20	1.85	-1.55	8.38	9.33	6.96
52.21	1.85	-1.55	8.38	9.33	6.96
52.21	1.85	-1.55	8.39	9.34	6.96
52.22	1.85	-1.55	8.38	9.34	6.96
52.22	1.85	-1.55	8.38	9.34	6.96
52.23	1.85	-1.55	8.38	9.34	6.95
52.23	1.85	-1.55	8.38	9.34	6.95
52.24	1.85	-1.55	8.38	9.35	6.95
52.24	1.85	-1.55	8.38	9.35	6.95
52.25	1.85	-1.55	8.38	9.35	6.95
52.26	1.85	-1.55	8.37	9.33	6.96
52.26	1.85	-1.55	8.38	9.33	6.96
52.27	1.85	-1.55	8.37	9.33	6.96
52.27	1.85	-1.55	8.38	9.33	6.96
52.28	1.85	-1.55	8.38	9.34	6.96
52.28	1.85	-1.55	8.38	9.35	6.94
52.29	1.86	-1.55	8.36	9.36	6.93
52.29	1.86	-1.55	8.38	9.37	6.92
52.30	1.86	-1.55	8.39	9.37	6.93
52.31	1.86	-1.55	8.39	9.36	6.94
52.31	1.86	-1.55	8.39	9.34	6.95
52.32	1.86	-1.55	8.37	9.33	6.96
52.32	1.86	-1.55	8.38	9.32	6.97
52.33	1.86	-1.55	8.38	9.31	6.98
52.33	1.86	-1.55	8.38	9.31	6.99
52.34	1.86	-1.55	8.37	9.30	6.99
52.34	1.86	-1.56	8.39	9.30	7.00
52.35	1.86	-1.56	8.38	9.29	7.00
52.36	1.86	-1.56	8.39	9.29	7.01
52.36	1.86	-1.56	8.38	9.29	7.01
52.37	1.86	-1.56	8.38	9.28	7.01
52.37	1.86	-1.56	8.38	9.29	7.01
52.38	1.86	-1.56	8.38	9.29	7.01
52.38	1.86	-1.56	8.37	9.29	7.00
52.39	1.86	-1.56	8.39	9.30	7.00
52.39	1.86	-1.56	8.39	9.33	6.97
52.40	1.86	-1.56	8.38	9.36	6.94
52.41	1.86	-1.56	8.39	9.38	6.91
52.41	1.86	-1.56	8.38	9.38	6.91
52.42	1.86	-1.56	8.38	9.38	6.91
52.42	1.86	-1.56	8.38	9.37	6.92
52.43	1.86	-1.56	8.38	9.37	6.93
52.43	1.86	-1.56	8.39	9.36	6.93
52.44	1.86	-1.56	8.39	9.36	6.94
52.44	1.86	-1.56	8.38	9.35	6.94
52.45	1.86	-1.56	8.38	9.35	6.94
52.46	1.86	-1.56	8.40	9.35	6.95
52.46	1.86	-1.56	8.38	9.34	6.96
52.47	1.86	-1.56	8.38	9.34	6.95
52.47	1.86	-1.56	8.39	9.34	6.96
52.48	1.86	-1.56	8.37	9.33	6.96
52.48	1.86	-1.56	8.37	9.33	6.96
52.49	1.86	-1.56	8.39	9.34	6.96
52.49	1.86	-1.56	8.38	9.33	6.96
52.50	1.86	-1.56	8.39	9.33	6.96
52.51	1.86	-1.56	8.38	9.34	6.96
52.51	1.86	-1.56	8.39	9.34	6.96
52.52	1.86	-1.56	8.38	9.34	6.96
52.52	1.86	-1.56	8.39	9.34	6.96
52.53	1.86	-1.56	8.39	9.33	6.97
52.53	1.86	-1.56	8.38	9.33	6.96
52.54	1.86	-1.56	8.39	9.34	6.95
52.54	1.86	-1.56	8.39	9.34	6.95
52.55	1.86	-1.56	8.39	9.34	6.96
52.56	1.86	-1.56	8.38	9.33	6.97
52.56	1.86	-1.56	8.38	9.33	6.96
52.57	1.86	-1.56	8.39	9.33	6.96
52.57	1.87	-1.56	8.39	9.33	6.96
52.58	1.87	-1.56	8.39	9.34	6.96
52.58	1.87	-1.56	8.39	9.34	6.95
52.59	1.87	-1.56	8.39	9.34	6.96
52.59	1.87	-1.56	8.38	9.33	6.96
52.60	1.87	-1.56	8.38	9.34	6.96
52.61	1.87	-1.56	8.38	9.33	6.96
52.61	1.87	-1.56	8.39	9.34	6.96
52.62	1.87	-1.56	8.39	9.34	6.96
52.62	1.87	-1.56	8.39	9.35	6.94
52.63	1.87	-1.56	8.39	9.38	6.92
52.63	1.87	-1.56	8.38	9.39	6.90
52.64	1.87	-1.56	8.39	9.40	6.90
52.64	1.87	-1.56	8.39	9.39	6.91
52.65	1.87	-1.56	8.38	9.37	6.93
52.66	1.87	-1.56	8.39	9.37	6.93
52.66	1.87	-1.56	8.39	9.36	6.94
52.67	1.87	-1.56	8.39	9.35	6.94
52.67	1.87	-1.56	8.39	9.36	6.94
52.68	1.87	-1.56	8.39	9.35	6.95
52.68	1.87	-1.56	8.39	9.35	6.95
52.69	1.87	-1.56	8.38	9.34	6.95
52.69	1.87	-1.56	8.38	9.33	6.96
52.70	1.87	-1.56	8.39	9.33	6.97
52.71	1.87	-1.56	8.39	9.32	6.97
52.71	1.87	-1.56	8.38	9.32	6.98
52.72	1.87	-1.56	8.39	9.31	6.99
52.72	1.87	-1.56	8.39	9.30	6.99
52.73	1.87	-1.56	8.37	9.30	7.00
52.73	1.87	-1.57	8.39	9.30	7.00
52.74	1.87	-1.57	8.38	9.29	7.00
52.74	1.87	-1.57	8.38	9.30	7.00
52.75	1.87	-1.57	8.38	9.30	6.99
52.76	1.87	-1.57	8.37	9.30	6.99
52.76	1.87	-1.57	8.39	9.30	7.00
52.77	1.87	-1.57	8.39	9.29	7.00
52.77	1.87	-1.57	8.39	9.29	7.00
52.78	1.87	-1.57	8.39	9.29	7.01
52.78	1.87	-1.57	8.38	9.28	7.01
52.79	1.87	-1.57	8.39	9.28	7.02
52.79	1.87	-1.57	8.39	9.27	7.03
52.80	1.87	-1.57	8.38	9.26	7.03
52.81	1.87	-1.57	8.39	9.26	7.03
52.81	1.87	-1.57	8.39	9.26	7.03
52.82	1.87	-1.57	8.39	9.27	7.03
52.82	1.87	-1.57	8.39	9.28	7.01
52.83	1.87	-1.57	8.38	9.29	7.00
52.83	1.87	-1.57	8.39	9.31	6.99
52.84	1.87	-1.57	8.39	9.33	6.97
52.84	1.87	-1.57	8.38	9.33	6.96
52.85	1.87	-1.57	8.39	9.35	6.95
52.86	1.88	-1.57	8.39	9.36	6.93
52.86	1.88	-1.57	8.38	9.37	6.92
52.87	1.88	-1.57	8.38	9.38	6.92
52.87	1.88	-1.57	8.39	9.38	6.92
52.88	1.88	-1.57	8.38	9.37	6.92
52.88	1.88	-1.57	8.38	9.36	6.93
52.89	1.88	-1.57	8.39	9.36	6.94
52.89	1.88	-1.57	8.39	9.35	6.94
52.90	1.88	-1.57	8.39	9.35	6.95
52.91	1.88	-1.57	8.39	9.35	6.94
52.91	1.88	-1.57	8.37	9.36	6.93
52.92	1.88	-1.57	8.39	9.37	6.93
52.92	1.88	-1.57	8.38	9.37	6.92
52.93	1.88	-1.57	8.39	9.38	6.92
52.93	1.88	-1.57	8.39	9.37	6.92
52.94	1.88	-1.57	8.39	9.37	6.93
52.94	1.88	-1.57	8.38	9.35	6.94
52.95	1.88	-1.57	8.40	9.35	6.95
52.96	1.88	-1.57	8.39	9.34	6.96
52.96	1.88	-1.57	8.39	9.33	6.97
52.97	1.88	-1.57	8.38	9.31	6.98
52.97	1.88	-1.57	8.39	9.31	6.98
52.98	1.88	-1.57	8.39	9.31	6.99
52.98	1.88	-1.57	8.38	9.31	6.99
52.99	1.88	-1.57	8.39	9.31	6.98
52.99	1.88	-1.57	8.39	9.32	6.98
53.00	1.88	-1.57	8.38	9.33	6.97
53.01	1.88	-1.57	8.39	9.34	6.96
53.01	1.88	-1.57	8.40	9.35	6.95
53.02	1.88	-1.57	8.39	9.34	6.95
53.02	1.88	-1.57	8.39	9.33	6.96
53.03	1.88	-1.57	8.40	9.33	6.97
53.03	1.88	-1.57	8.40	9.33	6.97
53.04	1.88	-1.57	8.39	9.33	6.97
53.04	1.88	-1.57	8.39	9.33	6.96
53.05	1.88	-1.57	8.39	9.34	6.96
53.06	1.88	-1.57	8.40	9.34	6.96
53.06	1.88	-1.57	8.39	9.34	6.96
53.07	1.88	-1.57	8.40	9.33	6.97
53.07	1.88	-1.57	8.39	9.32	6.97
53.08	1.88	-1.57	8.39	9.32	6.98
53.08	1.88	-1.57	8.39	9.32	6.98
53.09	1.88	-1.57	8.39	9.31	6.98
53.09	1.88	-1.57	8.39	9.31	6.99
53.10	1.88	-1.57	8.39	9.31	6.98
53.11	1.88	-1.57	8.39	9.31	6.98
53.11	1.88	-1.57	8.40	9.32	6.98
53.12	1.88	-1.57	8.39	9.33	6.97
53.12	1.88	-1.57	8.39	9.33	6.96
53.13	1.88	-1.57	8.40	9.34	6.96
53.13	1.88	-1.58	8.40	9.36	6.94
53.14	1.89	-1.57	8.38	9.37	6.92
53.14	1.89	-1.58	8.39	9.38	6.92
53.15	1.89	-1.58	8.39	9.38	6.92
53.16	1.89	-1.58	8.39	9.37	6.93
53.16	1.89	-1.58	8.39	9.36	6.93
53.17	1.89	-1.58	8.39	9.36	6.94
53.17	1.89	-1.58	8.39	9.35	6.95
53.18	1.89	-1.58	8.40	9.33	6.97
53.18	1.89	-1.58	8.40	9.32	6.98
53.19	1.89	-1.58	8.40	9.31	6.99
53.19	1.89	-1.58	8.39	9.30	6.99
53.20	1.89	-1.58	8.40	9.30	7.00
53.21	1.89	-1.58	8.39	9.29	7.01
53.21	1.89	-1.58	8.40	9.29	7.01
53.22	1.89	-1.58	8.39	9.28	7.02
53.22	1.89	-1.58	8.40	9.28	7.02
53.23	1.89	-1.58	8.40	9.27	7.03
53.23	1.89	-1.58	8.40	9.27	7.03
53.24	1.89	-1.58	8.40	9.26	7.04
53.24	1.89	-1.58	8.40	9.26	7.04
53.25	1.89	-1.58	8.39	9.26	7.04
53.26	1.89	-1.58	8.39	9.27	7.03
53.26	1.89	-1.58	8.40	9.29	7.01
53.27	1.89	-1.58	8.40	9.30	7.00
53.27	1.89	-1.58	8.40	9.31	6.99
53.28	1.89	-1.58	8.40	9.33	6.97
53.28	1.89	-1.58	8.39	9.34	6.96
53.29	1.89	-1.58	8.39	9.35	6.94
53.29	1.89	-1.58	8.40	9.38	6.92
53.30	1.89	-1.58	8.39	9.38	6.91
53.31	1.89	-1.58	8.38	9.38	6.91
53.31	1.89	-1.58	8.39	9.38	6.92
53.32	1.89	-1.58	8.39	9.36	6.93
53.32	1.89	-1.58	8.39	9.35	6.95
53.33	1.89	-1.58	8.38	9.34	6.95
53.33	1.89	-1.58	8.40	9.35	6.95
53.34	1.89	-1.58	8.39	9.34	6.95
53.34	1.89	-1.58	8.40	9.35	6.95
53.35	1.89	-1.58	8.37	9.34	6.95
53.36	1.89	-1.58	8.38	9.34	6.96
53.36	1.89	-1.58	8.39	9.34	6.96
53.37	1.89	-1.58	8.39	9.33	6.96
53.37	1.89	-1.58	8.39	9.34	6.96
53.38	1.89	-1.58	8.38	9.34	6.95
53.38	1.89	-1.58	8.39	9.34	6.95
53.39	1.89	-1.58	8.40	9.34	6.96
53.39	1.89	-1.58	8.40	9.34	6.96
53.40	1.89	-1.58	8.39	9.33	6.97
53.41	1.89	-1.58	8.40	9.33	6.97
53.41	1.89	-1.58	8.40	9.33	6.97
53.42	1.90	-1.58	8.40	9.32	6.98
53.42	1.90	-1.58	8.40	9.33	6.97
53.43	1.90	-1.58	8.39	9.33	6.96
53.43	1.90	-1.58	8.39	9.33	6.97
53.44	1.90	-1.58	8.39	9.33	6.97
53.44	1.90	-1.58	8.40	9.33	6.97
