"time [h]"	"axial strain[%]"	"radial strain[%]"	"diff. stress[MPa]"	"eff. mean stress[MPa]"	"mean u[MPa]"
25.02	0.90	-0.74	7.70	9.67	5.70
25.03	0.90	-0.74	7.70	9.67	5.69
25.03	0.90	-0.74	7.70	9.67	5.69
25.04	0.91	-0.74	7.69	9.67	5.69
25.04	0.91	-0.74	7.69	9.67	5.69
25.05	0.91	-0.74	7.69	9.67	5.69
25.06	0.91	-0.74	7.69	9.66	5.70
25.06	0.91	-0.74	7.69	9.67	5.70
25.07	0.91	-0.74	7.68	9.67	5.69
25.07	0.91	-0.74	7.68	9.67	5.69
25.08	0.91	-0.74	7.68	9.68	5.68
25.08	0.91	-0.74	7.68	9.67	5.68
25.09	0.91	-0.74	7.68	9.67	5.69
25.09	0.91	-0.74	7.68	9.67	5.69
25.10	0.91	-0.74	7.67	9.67	5.68
25.11	0.91	-0.75	7.67	9.68	5.68
25.11	0.91	-0.75	7.67	9.68	5.67
25.12	0.91	-0.75	7.67	9.68	5.68
25.12	0.91	-0.75	7.67	9.68	5.67
25.13	0.91	-0.75	7.67	9.68	5.68
25.13	0.91	-0.75	7.66	9.67	5.69
25.14	0.91	-0.75	7.66	9.67	5.69
25.14	0.91	-0.75	7.66	9.67	5.68
25.15	0.91	-0.75	7.66	9.68	5.67
25.16	0.91	-0.75	7.66	9.68	5.67
25.16	0.91	-0.75	7.66	9.68	5.67
25.17	0.91	-0.75	7.65	9.69	5.67
25.17	0.91	-0.75	7.65	9.68	5.67
25.18	0.91	-0.75	7.65	9.67	5.68
25.18	0.91	-0.75	7.65	9.67	5.68
25.19	0.91	-0.75	7.65	9.67	5.68
25.19	0.91	-0.75	7.65	9.68	5.66
25.20	0.91	-0.75	7.64	9.69	5.66
25.21	0.91	-0.75	7.64	9.70	5.65
25.21	0.91	-0.75	7.62	9.69	5.65
25.22	0.91	-0.75	7.63	9.68	5.66
25.22	0.91	-0.75	7.63	9.68	5.67
25.23	0.91	-0.75	7.63	9.67	5.67
25.23	0.91	-0.75	7.63	9.68	5.66
25.24	0.91	-0.75	7.63	9.69	5.66
25.24	0.91	-0.75	7.63	9.69	5.65
25.25	0.91	-0.75	7.62	9.69	5.65
25.26	0.91	-0.75	7.63	9.68	5.66
25.26	0.91	-0.75	7.62	9.68	5.66
25.27	0.91	-0.75	7.62	9.68	5.66
25.27	0.91	-0.75	7.62	9.68	5.66
25.28	0.91	-0.75	7.62	9.69	5.65
25.28	0.91	-0.75	7.62	9.69	5.65
25.29	0.91	-0.75	7.62	9.68	5.66
25.29	0.91	-0.75	7.62	9.68	5.66
25.30	0.91	-0.76	7.61	9.69	5.65
25.31	0.91	-0.76	7.62	9.69	5.64
25.31	0.92	-0.76	7.61	9.70	5.63
25.32	0.92	-0.76	7.61	9.71	5.63
25.32	0.92	-0.76	7.61	9.70	5.64
25.33	0.92	-0.76	7.61	9.69	5.65
25.33	0.92	-0.76	7.61	9.68	5.65
25.34	0.92	-0.76	7.61	9.69	5.65
25.34	0.92	-0.76	7.61	9.70	5.64
25.35	0.92	-0.76	7.60	9.70	5.64
25.36	0.92	-0.76	7.60	9.69	5.64
25.36	0.92	-0.76	7.60	9.70	5.64
25.37	0.92	-0.76	7.60	9.69	5.64
25.37	0.92	-0.76	7.60	9.69	5.64
25.38	0.92	-0.76	7.60	9.69	5.64
25.38	0.92	-0.76	7.60	9.69	5.64
25.39	0.92	-0.76	7.59	9.68	5.65
25.39	0.92	-0.76	7.59	9.69	5.64
25.40	0.92	-0.76	7.59	9.68	5.65
25.41	0.92	-0.76	7.59	9.69	5.64
25.41	0.92	-0.76	7.59	9.69	5.64
25.42	0.92	-0.76	7.59	9.70	5.63
25.42	0.92	-0.76	7.59	9.69	5.63
25.43	0.92	-0.76	7.59	9.69	5.64
25.43	0.92	-0.76	7.59	9.69	5.64
25.44	0.92	-0.76	7.58	9.69	5.64
25.44	0.92	-0.76	7.58	9.70	5.63
25.45	0.92	-0.76	7.58	9.70	5.62
25.46	0.92	-0.76	7.58	9.70	5.63
25.46	0.92	-0.76	7.58	9.70	5.62
25.47	0.92	-0.76	7.58	9.70	5.63
25.47	0.92	-0.76	7.57	9.69	5.64
25.48	0.92	-0.76	7.57	9.69	5.63
25.48	0.92	-0.76	7.57	9.69	5.63
25.49	0.92	-0.77	7.57	9.70	5.62
25.49	0.92	-0.77	7.57	9.70	5.62
25.50	0.92	-0.77	7.57	9.70	5.62
25.51	0.92	-0.77	7.57	9.70	5.62
25.51	0.92	-0.77	7.57	9.70	5.62
25.52	0.92	-0.77	7.56	9.69	5.63
25.52	0.92	-0.77	7.56	9.70	5.62
25.53	0.92	-0.77	7.56	9.71	5.61
25.53	0.92	-0.77	7.56	9.70	5.61
25.54	0.92	-0.77	7.56	9.70	5.62
25.54	0.92	-0.77	7.56	9.69	5.63
25.55	0.92	-0.77	7.56	9.69	5.63
25.56	0.92	-0.77	7.55	9.69	5.63
25.56	0.92	-0.77	7.55	9.70	5.62
25.57	0.92	-0.77	7.55	9.70	5.62
25.57	0.92	-0.77	7.55	9.70	5.62
25.58	0.92	-0.77	7.55	9.70	5.62
25.58	0.92	-0.77	7.55	9.70	5.62
25.59	0.93	-0.77	7.55	9.69	5.62
25.59	0.93	-0.77	7.55	9.69	5.63
25.60	0.93	-0.77	7.55	9.69	5.62
25.61	0.93	-0.77	7.54	9.70	5.62
25.61	0.93	-0.77	7.54	9.70	5.61
25.62	0.93	-0.77	7.54	9.70	5.61
25.62	0.93	-0.77	7.54	9.70	5.62
25.63	0.93	-0.77	7.54	9.69	5.62
25.63	0.93	-0.77	7.54	9.69	5.62
25.64	0.93	-0.77	7.54	9.70	5.61
25.64	0.93	-0.77	7.53	9.70	5.61
25.65	0.93	-0.77	7.53	9.70	5.61
25.66	0.93	-0.77	7.53	9.70	5.61
25.66	0.93	-0.77	7.53	9.70	5.61
25.67	0.93	-0.77	7.53	9.69	5.62
25.67	0.93	-0.77	7.53	9.68	5.63
25.68	0.93	-0.77	7.53	9.69	5.62
25.68	0.93	-0.78	7.53	9.70	5.60
25.69	0.93	-0.78	7.52	9.71	5.60
25.69	0.93	-0.78	7.53	9.72	5.59
25.70	0.93	-0.78	7.52	9.71	5.60
25.71	0.93	-0.78	7.52	9.71	5.60
25.71	0.93	-0.78	7.52	9.70	5.61
25.72	0.93	-0.78	7.52	9.70	5.61
25.72	0.93	-0.78	7.52	9.70	5.61
25.73	0.93	-0.78	7.52	9.71	5.59
25.73	0.93	-0.78	7.51	9.72	5.58
25.74	0.93	-0.78	7.51	9.73	5.58
25.74	0.93	-0.78	7.51	9.74	5.57
25.75	0.93	-0.78	7.51	9.74	5.57
25.76	0.93	-0.78	7.51	9.73	5.57
25.76	0.93	-0.78	7.51	9.71	5.59
25.77	0.93	-0.78	7.51	9.72	5.58
25.77	0.93	-0.78	7.51	9.73	5.57
25.78	0.93	-0.78	7.50	9.75	5.56
25.78	0.93	-0.78	7.50	9.74	5.56
25.79	0.93	-0.78	7.50	9.73	5.57
25.79	0.93	-0.78	7.50	9.72	5.58
25.80	0.93	-0.78	7.50	9.71	5.59
25.81	0.93	-0.78	7.50	9.70	5.60
25.81	0.93	-0.78	7.49	9.70	5.59
25.82	0.93	-0.78	7.49	9.70	5.59
25.82	0.93	-0.78	7.49	9.71	5.59
25.83	0.93	-0.78	7.49	9.71	5.58
25.83	0.93	-0.78	7.49	9.71	5.59
25.84	0.93	-0.78	7.49	9.70	5.59
25.84	0.93	-0.78	7.49	9.70	5.60
25.85	0.93	-0.78	7.49	9.70	5.60
25.86	0.93	-0.78	7.49	9.71	5.59
25.86	0.94	-0.78	7.48	9.71	5.58
25.87	0.94	-0.78	7.48	9.71	5.58
25.87	0.94	-0.78	7.48	9.71	5.59
25.88	0.94	-0.78	7.48	9.71	5.58
25.88	0.94	-0.78	7.48	9.71	5.58
25.89	0.94	-0.79	7.48	9.70	5.59
25.89	0.94	-0.79	7.48	9.70	5.59
25.90	0.94	-0.79	7.48	9.71	5.59
25.91	0.94	-0.79	7.48	9.72	5.57
25.91	0.94	-0.79	7.47	9.72	5.57
25.92	0.94	-0.79	7.47	9.72	5.57
25.92	0.94	-0.79	7.47	9.72	5.57
25.93	0.94	-0.79	7.47	9.74	5.55
25.93	0.94	-0.79	7.47	9.75	5.54
25.94	0.94	-0.79	7.47	9.75	5.54
25.94	0.94	-0.79	7.47	9.73	5.56
25.95	0.94	-0.79	7.47	9.72	5.57
25.96	0.94	-0.79	7.46	9.72	5.57
25.96	0.94	-0.79	7.46	9.72	5.57
25.97	0.94	-0.79	7.47	9.71	5.58
25.97	0.94	-0.79	7.46	9.71	5.58
25.98	0.94	-0.79	7.46	9.71	5.58
25.98	0.94	-0.79	7.46	9.71	5.58
25.99	0.94	-0.79	7.46	9.71	5.57
25.99	0.94	-0.79	7.46	9.72	5.57
26.00	0.94	-0.79	7.46	9.74	5.55
26.01	0.94	-0.79	7.46	9.75	5.54
26.01	0.94	-0.79	7.45	9.74	5.54
26.02	0.94	-0.79	7.45	9.73	5.56
26.02	0.94	-0.79	7.45	9.72	5.57
26.03	0.94	-0.79	7.45	9.72	5.57
26.03	0.94	-0.79	7.45	9.72	5.57
26.04	0.94	-0.79	7.45	9.71	5.57
26.04	0.94	-0.79	7.45	9.71	5.57
26.05	0.94	-0.79	7.45	9.72	5.57
26.06	0.94	-0.79	7.45	9.71	5.57
26.06	0.94	-0.79	7.45	9.71	5.58
26.07	0.94	-0.79	7.45	9.70	5.58
26.07	0.94	-0.79	7.45	9.70	5.58
26.08	0.94	-0.79	7.45	9.72	5.57
26.08	0.94	-0.79	7.44	9.72	5.56
26.09	0.94	-0.80	7.44	9.72	5.56
26.09	0.94	-0.80	7.44	9.71	5.57
26.10	0.94	-0.80	7.44	9.71	5.57
26.11	0.94	-0.80	7.44	9.70	5.58
26.11	0.94	-0.80	7.44	9.71	5.57
26.12	0.94	-0.80	7.44	9.72	5.56
26.12	0.94	-0.80	7.43	9.72	5.56
26.13	0.94	-0.80	7.43	9.72	5.56
26.13	0.94	-0.80	7.43	9.72	5.56
26.14	0.95	-0.80	7.43	9.72	5.56
26.14	0.95	-0.80	7.43	9.71	5.56
26.15	0.95	-0.80	7.43	9.72	5.56
26.16	0.95	-0.80	7.43	9.71	5.57
26.16	0.95	-0.80	7.43	9.71	5.56
26.17	0.95	-0.80	7.43	9.72	5.56
26.17	0.95	-0.80	7.43	9.71	5.57
26.18	0.95	-0.80	7.43	9.71	5.56
26.18	0.95	-0.80	7.43	9.71	5.57
26.19	0.95	-0.80	7.43	9.71	5.57
26.19	0.95	-0.80	7.43	9.71	5.56
26.20	0.95	-0.80	7.43	9.71	5.56
26.21	0.95	-0.80	7.43	9.70	5.57
26.21	0.95	-0.80	7.42	9.70	5.57
26.22	0.95	-0.80	7.42	9.71	5.56
26.22	0.95	-0.80	7.42	9.72	5.56
26.23	0.95	-0.80	7.42	9.72	5.56
26.23	0.95	-0.80	7.42	9.71	5.56
26.24	0.95	-0.80	7.42	9.70	5.57
26.24	0.95	-0.80	7.42	9.71	5.56
26.25	0.95	-0.80	7.42	9.71	5.56
26.26	0.95	-0.80	7.42	9.72	5.55
26.26	0.95	-0.80	7.42	9.72	5.55
26.27	0.95	-0.80	7.42	9.71	5.56
26.27	0.95	-0.80	7.42	9.72	5.56
26.28	0.95	-0.80	7.41	9.71	5.56
26.28	0.95	-0.80	7.41	9.70	5.57
26.29	0.95	-0.81	7.41	9.70	5.57
26.29	0.95	-0.81	7.41	9.71	5.56
26.30	0.95	-0.81	7.41	9.72	5.55
26.31	0.95	-0.81	7.41	9.72	5.55
26.31	0.95	-0.81	7.41	9.72	5.55
26.32	0.95	-0.81	7.41	9.72	5.55
26.32	0.95	-0.81	7.41	9.71	5.55
26.33	0.95	-0.81	7.41	9.71	5.56
26.33	0.95	-0.81	7.41	9.71	5.56
26.34	0.95	-0.81	7.40	9.72	5.55
26.34	0.95	-0.81	7.41	9.72	5.55
26.35	0.95	-0.81	7.40	9.72	5.55
26.36	0.95	-0.81	7.40	9.72	5.54
26.36	0.95	-0.81	7.40	9.72	5.55
26.37	0.95	-0.81	7.40	9.71	5.55
26.37	0.95	-0.81	7.40	9.72	5.55
26.38	0.95	-0.81	7.40	9.72	5.55
26.38	0.95	-0.81	7.40	9.71	5.55
26.39	0.95	-0.81	7.40	9.71	5.55
26.39	0.95	-0.81	7.40	9.71	5.55
26.40	0.95	-0.81	7.40	9.72	5.55
26.41	0.95	-0.81	7.40	9.72	5.55
26.41	0.96	-0.81	7.40	9.72	5.54
26.42	0.96	-0.81	7.39	9.72	5.55
26.42	0.96	-0.81	7.39	9.71	5.55
26.43	0.96	-0.81	7.39	9.72	5.55
26.43	0.96	-0.81	7.39	9.72	5.55
26.44	0.96	-0.81	7.38	9.72	5.55
26.44	0.96	-0.81	7.39	9.72	5.54
26.45	0.96	-0.81	7.39	9.72	5.54
26.46	0.96	-0.81	7.39	9.72	5.54
26.46	0.96	-0.81	7.39	9.72	5.54
26.47	0.96	-0.81	7.39	9.72	5.54
26.47	0.96	-0.81	7.39	9.72	5.55
26.48	0.96	-0.81	7.39	9.71	5.55
26.48	0.96	-0.81	7.39	9.71	5.55
26.49	0.96	-0.81	7.39	9.71	5.55
26.49	0.96	-0.82	7.38	9.72	5.54
26.50	0.96	-0.82	7.38	9.72	5.54
26.51	0.96	-0.82	7.38	9.73	5.53
26.51	0.96	-0.82	7.38	9.73	5.53
26.52	0.96	-0.82	7.38	9.72	5.54
26.52	0.96	-0.82	7.38	9.72	5.54
26.53	0.96	-0.82	7.38	9.72	5.54
26.53	0.96	-0.82	7.38	9.73	5.53
26.54	0.96	-0.82	7.38	9.73	5.53
26.54	0.96	-0.82	7.37	9.73	5.53
26.55	0.96	-0.82	7.37	9.73	5.53
26.56	0.96	-0.82	7.37	9.72	5.54
26.56	0.96	-0.82	7.37	9.73	5.53
26.57	0.96	-0.82	7.37	9.73	5.53
26.57	0.96	-0.82	7.37	9.73	5.53
26.58	0.96	-0.82	7.37	9.73	5.52
26.58	0.96	-0.82	7.37	9.73	5.53
26.59	0.96	-0.82	7.37	9.73	5.53
26.59	0.96	-0.82	7.37	9.73	5.53
26.60	0.96	-0.82	7.37	9.72	5.53
26.61	0.96	-0.82	7.37	9.72	5.53
26.61	0.96	-0.82	7.37	9.72	5.53
26.62	0.96	-0.82	7.37	9.73	5.53
26.62	0.96	-0.82	7.36	9.73	5.52
26.63	0.96	-0.82	7.36	9.73	5.52
26.63	0.96	-0.82	7.36	9.73	5.52
26.64	0.96	-0.82	7.36	9.72	5.53
26.64	0.96	-0.82	7.36	9.72	5.53
26.65	0.96	-0.82	7.36	9.72	5.53
26.66	0.96	-0.82	7.36	9.73	5.53
26.66	0.96	-0.82	7.36	9.73	5.52
26.67	0.96	-0.82	7.36	9.73	5.52
26.67	0.96	-0.82	7.36	9.73	5.52
26.68	0.96	-0.82	7.36	9.73	5.53
26.68	0.96	-0.82	7.36	9.72	5.54
26.69	0.97	-0.82	7.36	9.72	5.53
26.69	0.97	-0.82	7.36	9.73	5.52
26.70	0.97	-0.83	7.35	9.74	5.51
26.71	0.97	-0.83	7.35	9.75	5.51
26.71	0.97	-0.83	7.35	9.74	5.51
26.72	0.97	-0.83	7.35	9.74	5.51
26.72	0.97	-0.83	7.35	9.73	5.52
26.73	0.97	-0.83	7.35	9.72	5.53
26.73	0.97	-0.83	7.35	9.72	5.53
26.74	0.97	-0.83	7.35	9.73	5.52
26.74	0.97	-0.83	7.35	9.74	5.51
26.75	0.97	-0.83	7.35	9.74	5.51
26.76	0.97	-0.83	7.35	9.74	5.51
26.76	0.97	-0.83	7.35	9.74	5.51
26.77	0.97	-0.83	7.35	9.73	5.52
26.77	0.97	-0.83	7.35	9.73	5.52
26.78	0.97	-0.83	7.35	9.73	5.52
26.78	0.97	-0.83	7.34	9.74	5.51
26.79	0.97	-0.83	7.34	9.74	5.51
26.79	0.97	-0.83	7.34	9.73	5.52
26.80	0.97	-0.83	7.34	9.73	5.52
26.81	0.97	-0.83	7.34	9.73	5.52
26.81	0.97	-0.83	7.34	9.73	5.52
26.82	0.97	-0.83	7.34	9.73	5.52
26.82	0.97	-0.83	7.34	9.73	5.52
26.83	0.97	-0.83	7.34	9.73	5.51
26.83	0.97	-0.83	7.36	9.74	5.51
26.84	0.97	-0.83	7.33	9.73	5.51
26.84	0.97	-0.83	7.34	9.73	5.51
26.85	0.97	-0.83	7.34	9.73	5.52
26.86	0.97	-0.83	7.34	9.74	5.51
26.86	0.97	-0.83	7.33	9.74	5.51
26.87	0.97	-0.83	7.34	9.73	5.52
26.87	0.97	-0.83	7.33	9.73	5.51
26.88	0.97	-0.83	7.33	9.73	5.52
26.88	0.97	-0.83	7.33	9.73	5.51
26.89	0.97	-0.83	7.33	9.73	5.51
26.89	0.97	-0.83	7.33	9.73	5.52
26.90	0.97	-0.83	7.33	9.73	5.51
26.91	0.97	-0.84	7.33	9.73	5.52
26.91	0.97	-0.84	7.33	9.73	5.52
26.92	0.97	-0.84	7.33	9.73	5.52
26.92	0.97	-0.84	7.33	9.73	5.52
26.93	0.97	-0.84	7.33	9.73	5.51
26.93	0.97	-0.84	7.33	9.73	5.51
26.94	0.97	-0.84	7.33	9.73	5.51
26.94	0.97	-0.84	7.33	9.73	5.51
26.95	0.97	-0.84	7.32	9.74	5.50
26.96	0.97	-0.84	7.32	9.74	5.50
26.96	0.97	-0.84	7.32	9.73	5.51
26.97	0.98	-0.84	7.32	9.74	5.50
26.97	0.98	-0.84	7.32	9.74	5.50
26.98	0.98	-0.84	7.32	9.74	5.50
26.98	0.98	-0.84	7.32	9.74	5.50
26.99	0.98	-0.84	7.32	9.74	5.50
26.99	0.98	-0.84	7.32	9.74	5.50
27.00	0.98	-0.84	7.32	9.73	5.51
27.01	0.98	-0.84	7.32	9.72	5.52
27.01	0.98	-0.84	7.32	9.72	5.52
27.02	0.98	-0.84	7.32	9.73	5.51
27.02	0.98	-0.84	7.32	9.74	5.50
27.03	0.98	-0.84	7.31	9.74	5.50
27.03	0.98	-0.84	7.32	9.74	5.49
27.04	0.98	-0.84	7.32	9.74	5.49
27.04	0.98	-0.84	7.31	9.74	5.50
27.05	0.98	-0.84	7.31	9.73	5.51
27.06	0.98	-0.84	7.31	9.73	5.51
27.06	0.98	-0.84	7.31	9.74	5.50
27.07	0.98	-0.84	7.31	9.75	5.49
27.07	0.98	-0.84	7.31	9.74	5.49
27.08	0.98	-0.84	7.31	9.74	5.50
27.08	0.98	-0.84	7.31	9.73	5.51
27.09	0.98	-0.84	7.31	9.73	5.51
27.09	0.98	-0.84	7.31	9.73	5.51
27.10	0.98	-0.84	7.31	9.74	5.50
27.11	0.98	-0.84	7.31	9.74	5.50
27.11	0.98	-0.84	7.31	9.73	5.51
27.12	0.98	-0.85	7.31	9.72	5.51
27.12	0.98	-0.85	7.31	9.73	5.51
27.13	0.98	-0.85	7.31	9.74	5.50
27.13	0.98	-0.85	7.31	9.74	5.49
27.14	0.98	-0.85	7.31	9.74	5.50
27.14	0.98	-0.85	7.30	9.73	5.50
27.15	0.98	-0.85	7.30	9.73	5.50
27.16	0.98	-0.85	7.30	9.74	5.50
27.16	0.98	-0.85	7.30	9.75	5.49
27.17	0.98	-0.85	7.30	9.75	5.49
27.17	0.98	-0.85	7.30	9.74	5.49
27.18	0.98	-0.85	7.30	9.75	5.49
27.18	0.98	-0.85	7.30	9.74	5.49
27.19	0.98	-0.85	7.30	9.73	5.50
27.19	0.98	-0.85	7.30	9.74	5.49
27.20	0.98	-0.85	7.30	9.75	5.49
27.21	0.98	-0.85	7.30	9.76	5.47
27.21	0.98	-0.85	7.30	9.76	5.48
27.22	0.98	-0.85	7.30	9.74	5.49
27.22	0.98	-0.85	7.30	9.74	5.50
27.23	0.98	-0.85	7.30	9.73	5.50
27.23	0.98	-0.85	7.30	9.74	5.49
27.24	0.99	-0.85	7.30	9.75	5.49
27.24	0.99	-0.85	7.29	9.75	5.48
27.25	0.99	-0.85	7.29	9.74	5.49
27.26	0.99	-0.85	7.30	9.74	5.50
27.26	0.99	-0.85	7.29	9.74	5.49
27.27	0.99	-0.85	7.29	9.75	5.49
27.27	0.99	-0.85	7.29	9.75	5.48
27.28	0.99	-0.85	7.29	9.75	5.48
27.28	0.99	-0.85	7.29	9.74	5.49
27.29	0.99	-0.85	7.29	9.73	5.49
27.29	0.99	-0.85	7.29	9.73	5.50
27.30	0.99	-0.85	7.29	9.74	5.49
27.31	0.99	-0.85	7.29	9.75	5.48
27.31	0.99	-0.85	7.29	9.74	5.49
27.32	0.99	-0.85	7.29	9.74	5.49
27.32	0.99	-0.85	7.29	9.74	5.49
27.33	0.99	-0.86	7.29	9.73	5.49
27.33	0.99	-0.86	7.29	9.74	5.49
27.34	0.99	-0.86	7.29	9.75	5.48
27.34	0.99	-0.86	7.29	9.74	5.49
27.35	0.99	-0.86	7.29	9.74	5.48
27.36	0.99	-0.86	7.28	9.74	5.49
27.36	0.99	-0.86	7.29	9.74	5.48
27.37	0.99	-0.86	7.28	9.74	5.48
27.37	0.99	-0.86	7.28	9.74	5.49
27.38	0.99	-0.86	7.28	9.73	5.50
27.38	0.99	-0.86	7.28	9.74	5.49
27.39	0.99	-0.86	7.28	9.75	5.48
27.39	0.99	-0.86	7.28	9.75	5.47
27.40	0.99	-0.86	7.28	9.76	5.47
27.41	0.99	-0.86	7.28	9.75	5.47
27.41	0.99	-0.86	7.28	9.75	5.48
27.42	0.99	-0.86	7.28	9.74	5.48
27.42	0.99	-0.86	7.28	9.74	5.49
27.43	0.99	-0.86	7.28	9.74	5.48
27.43	0.99	-0.86	7.28	9.75	5.48
27.44	0.99	-0.86	7.28	9.75	5.48
27.44	0.99	-0.86	7.28	9.75	5.47
27.45	0.99	-0.86	7.28	9.75	5.48
27.46	0.99	-0.86	7.28	9.74	5.49
27.46	0.99	-0.86	7.28	9.74	5.49
27.47	0.99	-0.86	7.27	9.74	5.48
27.47	0.99	-0.86	7.28	9.75	5.48
27.48	0.99	-0.86	7.27	9.75	5.47
27.48	0.99	-0.86	7.27	9.75	5.48
27.49	0.99	-0.86	7.27	9.75	5.48
27.49	0.99	-0.86	7.27	9.75	5.48
27.50	0.99	-0.86	7.27	9.75	5.47
27.51	0.99	-0.86	7.27	9.75	5.47
27.51	0.99	-0.86	7.27	9.75	5.47
27.52	1.00	-0.86	7.27	9.75	5.48
27.52	1.00	-0.86	7.27	9.75	5.47
27.53	1.00	-0.86	7.27	9.75	5.47
27.53	1.00	-0.87	7.27	9.75	5.48
27.54	1.00	-0.87	7.27	9.75	5.47
27.54	1.00	-0.87	7.27	9.74	5.48
27.55	1.00	-0.87	7.27	9.75	5.47
27.56	1.00	-0.87	7.27	9.75	5.47
27.56	1.00	-0.87	7.27	9.75	5.47
27.57	1.00	-0.87	7.27	9.75	5.47
27.57	1.00	-0.87	7.27	9.75	5.47
27.58	1.00	-0.87	7.27	9.75	5.47
27.58	1.00	-0.87	7.27	9.75	5.47
27.59	1.00	-0.87	7.27	9.75	5.47
27.59	1.00	-0.87	7.26	9.75	5.47
27.60	1.00	-0.87	7.26	9.74	5.48
27.61	1.00	-0.87	7.26	9.74	5.48
27.61	1.00	-0.87	7.27	9.74	5.49
27.62	1.00	-0.87	7.26	9.74	5.48
27.62	1.00	-0.87	7.26	9.75	5.47
27.63	1.00	-0.87	7.26	9.76	5.46
27.63	1.00	-0.87	7.26	9.76	5.46
27.64	1.00	-0.87	7.26	9.75	5.47
27.64	1.00	-0.87	7.26	9.75	5.47
27.65	1.00	-0.87	7.26	9.75	5.47
27.66	1.00	-0.87	7.26	9.75	5.47
27.66	1.00	-0.87	7.26	9.76	5.46
27.67	1.00	-0.87	7.26	9.76	5.46
27.67	1.00	-0.87	7.26	9.75	5.47
27.68	1.00	-0.87	7.26	9.74	5.48
27.68	1.00	-0.87	7.26	9.75	5.47
27.69	1.00	-0.87	7.26	9.75	5.46
27.69	1.00	-0.87	7.26	9.76	5.46
27.70	1.00	-0.87	7.26	9.75	5.47
27.71	1.00	-0.87	7.26	9.76	5.46
27.71	1.00	-0.87	7.26	9.76	5.46
27.72	1.00	-0.87	7.26	9.75	5.47
27.72	1.00	-0.87	7.25	9.74	5.48
27.73	1.00	-0.87	7.26	9.74	5.48
27.73	1.00	-0.87	7.25	9.75	5.47
27.74	1.00	-0.87	7.25	9.76	5.46
27.74	1.00	-0.88	7.25	9.76	5.46
27.75	1.00	-0.88	7.25	9.76	5.46
27.76	1.00	-0.88	7.25	9.75	5.47
27.76	1.00	-0.88	7.25	9.75	5.47
27.77	1.00	-0.88	7.25	9.75	5.47
27.77	1.00	-0.88	7.25	9.75	5.47
27.78	1.00	-0.88	7.25	9.76	5.46
27.78	1.00	-0.88	7.25	9.75	5.47
27.79	1.01	-0.88	7.25	9.75	5.46
27.79	1.01	-0.88	7.25	9.75	5.46
27.80	1.01	-0.88	7.25	9.75	5.47
27.81	1.01	-0.88	7.25	9.75	5.47
27.81	1.01	-0.88	7.25	9.75	5.47
27.82	1.01	-0.88	7.25	9.76	5.46
27.82	1.01	-0.88	7.25	9.75	5.46
27.83	1.01	-0.88	7.25	9.76	5.46
27.83	1.01	-0.88	7.24	9.76	5.46
27.84	1.01	-0.88	7.24	9.76	5.46
27.84	1.01	-0.88	7.24	9.76	5.45
27.85	1.01	-0.88	7.24	9.76	5.45
27.86	1.01	-0.88	7.24	9.76	5.45
27.86	1.01	-0.88	7.24	9.76	5.46
27.87	1.01	-0.88	7.24	9.75	5.47
27.87	1.01	-0.88	7.24	9.75	5.46
27.88	1.01	-0.88	7.24	9.76	5.45
27.88	1.01	-0.88	7.24	9.76	5.45
27.89	1.01	-0.88	7.24	9.76	5.46
27.89	1.01	-0.88	7.25	9.76	5.45
27.90	1.01	-0.88	7.24	9.76	5.46
27.91	1.01	-0.88	7.24	9.75	5.46
27.91	1.01	-0.88	7.24	9.75	5.47
27.92	1.01	-0.88	7.24	9.75	5.46
27.92	1.01	-0.88	7.24	9.76	5.45
27.93	1.01	-0.88	7.24	9.76	5.45
27.93	1.01	-0.88	7.24	9.76	5.46
27.94	1.01	-0.88	7.24	9.75	5.46
27.94	1.01	-0.88	7.24	9.75	5.46
27.95	1.01	-0.88	7.24	9.76	5.45
27.96	1.01	-0.88	7.24	9.76	5.45
27.96	1.01	-0.89	7.24	9.76	5.45
27.97	1.01	-0.89	7.24	9.77	5.45
27.97	1.01	-0.89	7.24	9.77	5.45
27.98	1.01	-0.89	7.23	9.76	5.45
27.98	1.01	-0.89	7.24	9.77	5.45
27.99	1.01	-0.89	7.24	9.77	5.44
27.99	1.01	-0.89	7.23	9.76	5.45
28.00	1.01	-0.89	7.23	9.77	5.44
28.01	1.01	-0.89	7.23	9.77	5.44
28.01	1.01	-0.89	7.23	9.77	5.44
28.02	1.01	-0.89	7.23	9.77	5.44
28.02	1.01	-0.89	7.23	9.77	5.44
28.03	1.01	-0.89	7.23	9.77	5.44
28.03	1.01	-0.89	7.23	9.77	5.44
28.04	1.01	-0.89	7.23	9.77	5.44
28.04	1.01	-0.89	7.23	9.77	5.44
28.05	1.01	-0.89	7.23	9.77	5.44
28.06	1.01	-0.89	7.23	9.77	5.44
28.06	1.01	-0.89	7.23	9.77	5.44
28.07	1.02	-0.89	7.23	9.78	5.43
28.07	1.02	-0.89	7.23	9.77	5.43
28.08	1.02	-0.89	7.23	9.78	5.43
28.08	1.02	-0.89	7.23	9.78	5.43
28.09	1.02	-0.89	7.23	9.77	5.44
28.09	1.02	-0.89	7.23	9.77	5.44
28.10	1.02	-0.89	7.23	9.77	5.44
28.11	1.02	-0.89	7.23	9.76	5.45
28.11	1.02	-0.89	7.23	9.76	5.44
